name,establishment,address,city,locality,latitude,longitude,locality_verbose,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,rating_text,votes,photo_count,delivery,takeaway
Juice Box,Beverage Shop,"Shop 4, MK Chambers, Guru Nanak Road, Opposite Bandra Talao, Bandra Talao, Bandra West, Mumbai",Mumbai,"Bandra Talao, Bandra West",19.05702821,72.83881869,"Bandra Talao, Bandra West, Mumbai",Beverages,12 Noon to 12 Midnight,200,1,"Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted",2.4,Poor,23,11,-1,-1
Sarang Bandhu,Quick Bites,"Shop 8, Krypton Society, New Prabhadevi Marg, Prabhadevi, Mumbai",Mumbai,Prabhadevi,19.0138591,72.82760102,"Prabhadevi, Mumbai","South Indian, North Indian, Chinese",8:30 AM to 12 Midnight,300,1,"Delivery', 'Breakfast', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Indoor Seating",2.4,Poor,29,8,-1,-1
Kailash Parbat,Casual Dining,"Terminal 1B, Ground Floor, Arrival Plaza, Santacruz Domestic Airport, Vile Parle East, Mumbai",Mumbai,Vile Parle East,19.092557,72.853839,"Vile Parle East, Mumbai","North Indian, South Indian, Chinese, Street Food",6 AM to 12:30 AM,1000,3,"Delivery', 'Lunch', 'Cash', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Sodexo', 'Table Reservation Not Required",2.4,Poor,20,12,-1,-1
Sukanta's,Quick Bites,"5, Charkop Neha Housing Society, Charkop Village, Kandivali West, Mumbai",Mumbai,Kandivali West,19.20892166,72.81990007,"Kandivali West, Mumbai","Chinese, North Indian","11 AM to 3 PM, 6 PM to 12 Midnight",400,1,"Lunch', 'Delivery', 'Dinner', 'Cash', 'Table Reservation Not Required', 'Outdoor Seating",2.4,Poor,19,2,1,-1
Shree Krishna Refreshments,Casual Dining,"Opposite Dadar Central Railway Station, Dadar East, Mumbai",Mumbai,Dadar East,19.01736965,72.84398429,"Dadar East, Mumbai","North Indian, South Indian, Chinese, Street Food",5am to 12midnight (Mon-Sun),500,2,"Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Breakfast', 'Outdoor Seating', 'Pure Veg",2.4,Poor,67,50,-1,-1
Coastal Tadka,Casual Dining,"Senapati Bapat Marg, Opposite Kamgar Stadium, Babasaheb Ambedkar Nagar, Dadar West, Mumbai",Mumbai,Dadar West,19.01276012,72.83674467,"Dadar West, Mumbai","North Indian, Chinese, Seafood",9 AM to 12 Midnight (Mon-Sun),600,2,"Cash', 'Debit Card', 'Delivery', 'Lunch', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Table Reservation Not Required', 'Indoor Seating",2.4,Poor,32,21,-1,-1
Brass Monkey,Pub,"2nd Floor, The Hub Mall, Western Express Highway, Goregaon East, Mumbai",Mumbai,"The Hub Mall, Goregaon East",19.15468604,72.85613906,"The Hub Mall, Goregaon East, Mumbai","Continental, Chinese, Pizza",4:30 PM to 1 AM,2200,4,"Credit Card', 'Dinner', 'Mall Parking', 'Air Conditioned', 'Table Reservation Not Required', 'Nightlife', 'Fullbar', 'Indoor Seating",2.5,Average,192,60,-1,-1
Tulsi,Casual Dining,"34A, Raj Arcade, Opposite D Mart, Mahavir Nagar, Kandivali West, Mumbai",Mumbai,Kandivali West,19.21310751,72.84167022,"Kandivali West, Mumbai","Chinese, Italian, Fast Food",12 Noon to 12 Midnight,700,2,"Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Debit Card', 'Outdoor Seating', 'Indoor Seating', 'Ticket Restaurant', 'Sodexo', 'Table Reservation Not Required', 'Pure Veg",2.5,Average,596,175,1,-1
Domino's Pizza,Quick Bites,"14, Ground Floor, Sadhana Palace Buliding, Maratha Colony, Dahisar East, Mumbai",Mumbai,Dahisar East,19.25657654,72.86473554,"Dahisar East, Mumbai","Pizza, Fast Food",10:57 AM to 12 Midnight,400,1,"Cash', 'Debit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Lunch', 'Indoor Seating', 'Outdoor Seating', 'Air Conditioned', 'Sodexo",2.5,Average,533,171,-1,-1
Cafe Coffee Day,Cafe,"14/15, Gagangiri Premises Building, Ground Floor, Carter Road, Bandra West",Mumbai,"Carter Road, Bandra West",19.07052955,72.82242637,"Carter Road, Bandra West, Mumbai","Beverages, Cafe, Sandwich, Fast Food",8 AM to 2 AM,600,2,"Cash', 'Breakfast', 'Credit Card', 'Takeaway Available', 'Delivery', 'Debit Card', 'Outdoor Seating', 'Indoor Seating', 'Desserts and Bakes', 'Air Conditioned",2.5,Average,422,294,-1,-1
Subway,Quick Bites,"Ground Floor, Central Road, MIDC, Premier House, Mahakali, Mumbai",Mumbai,Mahakali,19.12229158,72.87075106,"Mahakali, Mumbai","Fast Food, Healthy Food, Sandwich, Salad",10 AM to 12 Midnight,400,1,"Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Sodexo', 'Ticket Restaurant', 'Air Conditioned', 'Indoor Seating', 'Digital Payments Accepted",2.5,Average,499,132,-1,-1
Domino's Pizza,Quick Bites,"163, Ground Floor, Victoria Road, Sant Santa Marg, Byculla, Mumbai",Mumbai,Byculla,18.97556405,72.83478498,"Byculla, Mumbai","Pizza, Fast Food",10:57 AM to 12 Midnight,400,1,"Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Credit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Air Conditioned', 'Indoor Seating",2.5,Average,423,107,-1,-1
Grill Inn & More,Quick Bites,"Shop 3, Teresa Triumph Building, Bagadka Road, JB Nagar, Chakala, Mumbai",Mumbai,Chakala,19.10901496,72.86487401,"Chakala, Mumbai","Pizza, Fast Food",8:30 AM to 1 AM,400,1,"Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating",2.5,Average,216,184,1,-1
Balaji Pure Veg,Casual Dining,"3rd Floor, R City Mall, LBS Marg, Ghatkopar West, Mumbai",Mumbai,"R City Mall, Ghatkopar West",19.09944474,72.91603345,"R City Mall, Ghatkopar West, Mumbai","Chinese, Street Food, North Indian, South Indian",11 AM to 11 PM,700,2,"Debit Card', 'Takeaway Available', 'Dinner', 'Delivery', 'Lunch', 'Mall Parking', 'Credit Card', 'No Alcohol Available', 'Cash', 'Indoor Seating', 'Table Reservation Not Required', 'Air Conditioned', 'Pure Veg",2.5,Average,266,157,-1,-1
Pizza Hut,Casual Dining,"Cama Industrial Estate, Hub Mall, Western Express Highway, Goregaon East, Mumbai",Mumbai,Goregaon East,19.1571322,72.8532176,"Goregaon East, Mumbai","Pizza, Fast Food, Italian",11 AM to 11 PM,900,2,"Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned",2.5,Average,71,282,1,-1
Taste Of Ganges,Casual Dining,"A 4, Kantilal Chawl, Shreyash Colony, Aarey Road, Opposite St. PIUS X College Main Gate, Goregaon East, Mumbai",Mumbai,Goregaon East,19.165949,72.856959,"Goregaon East, Mumbai","Bengali, Biryani, North Indian, Chinese, Mughlai",8:30 AM to 11 PM,550,2,"Cash', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Table Reservation Not Required', 'Indoor Seating', 'Air Conditioned",2.5,Average,234,56,-1,-1
Tea Houze,Quick Bites,"7, Corporate Corner, Near Dalmia College, Sunder Nagar, Malad West, Mumbai",Mumbai,Malad West,19.17687385,72.84213692,"Malad West, Mumbai",Fast Food,8 AM to 10 PM,300,1,"Credit Card', 'Delivery', 'Lunch', 'Cash', 'Debit Card', 'Takeaway Available', 'Dinner', 'Indoor Seating",2.5,Average,105,136,1,-1
Tea Houze,Quick Bites,"7, Corporate Corner, Near Dalmia College, Sunder Nagar, Malad West, Mumbai",Mumbai,Malad West,19.17687385,72.84213692,"Malad West, Mumbai",Fast Food,8 AM to 10 PM,300,1,"Credit Card', 'Delivery', 'Lunch', 'Cash', 'Debit Card', 'Takeaway Available', 'Dinner', 'Indoor Seating",2.5,Average,105,136,-1,-1
Subway,Quick Bites,"Ground Floor, Central Road, MIDC, Premier House, Mahakali, Mumbai",Mumbai,Mahakali,19.12229158,72.87075106,"Mahakali, Mumbai","Fast Food, Healthy Food, Sandwich, Salad",10 AM to 12 Midnight,400,1,"Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Sodexo', 'Ticket Restaurant', 'Air Conditioned', 'Indoor Seating', 'Digital Payments Accepted",2.5,Average,499,135,-1,-1
Balaji Pure Veg,Casual Dining,"3rd Floor, R City Mall, LBS Marg, Ghatkopar West, Mumbai",Mumbai,"R City Mall, Ghatkopar West",19.09944474,72.91603345,"R City Mall, Ghatkopar West, Mumbai","Chinese, Street Food, North Indian, South Indian",11 AM to 11 PM,700,2,"Takeaway Available', 'Dinner', 'Delivery', 'Debit Card', 'Credit Card', 'No Alcohol Available', 'Cash', 'Lunch', 'Mall Parking', 'Indoor Seating', 'Table Reservation Not Required', 'Air Conditioned', 'Pure Veg",2.5,Average,266,157,-1,-1
Flavours Of China,Food Court,"Food Court, Infiniti Mall, Link Road, Malad West, Mumbai",Mumbai,"Infiniti Mall, Malad West",19.1848335,72.83350188,"Infiniti Mall, Malad West, Mumbai",Chinese,11 AM to 11 PM,700,2,"Lunch', 'Credit Card', 'Dinner', 'Cash', 'No Alcohol Available', 'Mall Parking', 'Air Conditioned', 'Indoor Seating",2.6,Average,107,94,-1,-1
Essence Of China,Food Court,"Shop 5, 3rd Floor, Food Court, Phoenix Market City, LBS Marg, Kurla, Mumbai",Mumbai,"Phoenix Marketcity, Kurla",19.08669668,72.89029699,"Phoenix Marketcity, Kurla, Mumbai",Chinese,"11 AM to 11 PM (Mon, Wed-Sun), Tue Closed",600,2,"Dinner', 'Mall Parking', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned",2.6,Average,121,62,1,-1
Essence Of China,Food Court,"Shop 5, 3rd Floor, Food Court, Phoenix Market City, LBS Marg, Kurla, Mumbai",Mumbai,"Phoenix Marketcity, Kurla",19.08669668,72.89029699,"Phoenix Marketcity, Kurla, Mumbai",Chinese,"11 AM to 11 PM (Mon, Wed-Sun), Tue Closed",600,2,"Dinner', 'Mall Parking', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Air Conditioned",2.6,Average,121,62,-1,-1
Subway,Quick Bites,"Ground Floor, Skyzone, High Street Phoenix, Senapati Bapat Road, Lower Parel, Mumbai",Mumbai,"High Street Phoenix, Lower Parel",18.99492841,72.82513406,"High Street Phoenix, Lower Parel, Mumbai","Fast Food, Healthy Food, Sandwich, Salad",11 AM to 11 PM,400,1,"Lunch', 'Mall Parking', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned",2.7,Average,635,209,1,-1
Maroosh,Food Court,"3rd Floor, Food Court, Oberoi Mall, Film City Road, Goregaon East, Mumbai",Mumbai,"Oberoi Mall, Goregaon East",19.17357283,72.86018819,"Oberoi Mall, Goregaon East, Mumbai","Lebanese, North Indian",11 AM to 11 PM (Mon-Sun),400,1,"Credit Card', 'Lunch', 'No Alcohol Available', 'Mall Parking', 'Takeaway Available', 'Delivery', 'Dinner', 'Air Conditioned', 'Indoor Seating', 'Table Reservation Not Required",2.7,Average,354,154,1,-1
Subway,Quick Bites,"Ground Floor, Skyzone, High Street Phoenix, Senapati Bapat Road, Lower Parel, Mumbai",Mumbai,"High Street Phoenix, Lower Parel",18.99492841,72.82513406,"High Street Phoenix, Lower Parel, Mumbai","Fast Food, Healthy Food, Sandwich, Salad",11 AM to 11 PM,400,1,"Lunch', 'Mall Parking', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned",2.7,Average,635,209,-1,-1
Maroosh,Food Court,"3rd Floor, Food Court, Oberoi Mall, Film City Road, Goregaon East, Mumbai",Mumbai,"Oberoi Mall, Goregaon East",19.17357283,72.86018819,"Oberoi Mall, Goregaon East, Mumbai","Lebanese, North Indian",11 AM to 11 PM (Mon-Sun),400,1,"Credit Card', 'Lunch', 'No Alcohol Available', 'Mall Parking', 'Takeaway Available', 'Delivery', 'Dinner', 'Air Conditioned', 'Indoor Seating', 'Table Reservation Not Required",2.7,Average,354,154,-1,-1
Food For You,Food Truck,"Backroad, Andheri Lokhandwala, Andheri West",Mumbai,"Andheri Lokhandwala, Andheri West",19.13951981,72.82711387,"Andheri Lokhandwala, Andheri West, Mumbai","Chinese, Fast Food",5:30 PM to 10:30 PM,600,2,"No Seating Available', 'Dinner', 'Cash', 'Takeaway Available",2.7,Average,18,21,-1,-1
The London Shakes,Quick Bites,"Shop 6, Balaji Garden, CHS Ltd, Indralok Phase 4, East Bhayandar, Mumbai",Mumbai,Bhayandar,19.29919772,72.87108198,"Bhayandar, Mumbai","Beverages, Fast Food",12:30 PM to 11:30 PM,600,2,"Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating",2.7,Average,37,51,-1,-1
Vyanjan,Quick Bites,"10, Link Plaza, Near Police Station, Link Road Extension, Oshiwara, Andheri West",Mumbai,"Oshiwara, Andheri West",19.14816066,72.83144128,"Oshiwara, Andheri West, Mumbai","North Indian, Mithai",9 AM to 10 PM,300,1,"Breakfast', 'Dinner', 'No Alcohol Available', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Desserts and Bakes', 'Indoor Seating', 'Table Reservation Not Required', 'Pure Veg",2.8,Average,154,27,-1,-1
Subway,Quick Bites,"Food Court, Infinity Mall, Link Road, Malad West, Mumbai",Mumbai,"Infiniti Mall, Malad West",19.18480215,72.83350792,"Infiniti Mall, Malad West, Mumbai","Fast Food, Healthy Food, Sandwich, Salad",11 AM to 11 PM,400,1,"Credit Card', 'Lunch', 'Mall Parking', 'Delivery', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned",2.8,Average,345,128,1,-1
The Sunken Bar - The Retreat,Fine Dining,"The Retreat, Erangal Beach, Madh Island, Marve Road, Marve, Mumbai",Mumbai,"The Retreat, Malad",19.19504946,72.80132376,"The Retreat, Malad, Mumbai","North Indian, South Indian, Italian",11:30 AM to 11:30 PM (Mon-Sun),4000,4,"Lunch', 'Credit Card', 'Dinner', 'Cash', 'Debit Card', 'Fullbar', 'Table Reservation Not Required', 'Luxury Dining', 'Outdoor Seating', 'Wifi",2.8,Average,9,2,-1,-1
Subway,Quick Bites,"Food Court, Infinity Mall, Link Road, Malad West, Mumbai",Mumbai,"Infiniti Mall, Malad West",19.18480215,72.83350792,"Infiniti Mall, Malad West, Mumbai","Fast Food, Healthy Food, Sandwich, Salad",11 AM to 11 PM,400,1,"Credit Card', 'Lunch', 'Mall Parking', 'Delivery', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned",2.8,Average,345,128,-1,-1
Nutricion,Kiosk,"Kiosk 2, 2nd Floor Opposite Inox Cinema, Malad West, Mumbai",Mumbai,"Inorbit Mall, Malad West",19.17293219,72.83560138,"Inorbit Mall, Malad West, Mumbai","Healthy Food, Wraps, Desserts, Salad, Beverages",11 AM to 11 PM,400,1,"Lunch', 'Debit Card', 'Dinner', 'Credit Card', 'Takeaway Available', 'No Alcohol Available', 'Cash', 'Mall Parking', 'Keto Options', 'Pure Veg', 'Indoor Seating', 'Vegan Options",2.8,Average,8,10,-1,-1
Prems Juices and Fast Food Centre,Quick Bites,"Shop 7, Lancelet Building, Next to Sahara Sagar Hotel, S.V Road, Borivali West, Mumbai",Mumbai,Borivali West,19.21880972,72.85189513,"Borivali West, Mumbai","Fast Food, Juices",4 PM to 3 AM,200,1,"Cash', 'Takeaway Available', 'Delivery', 'Indoor Seating', 'Desserts and Bakes', 'Table booking recommended', 'Digital Payments Accepted', 'Pure Veg",2.9,Average,129,124,-1,-1
Sbarro,Food Court,"Ground Floor, Sterling Cineplex Food Court, Fort, Mumbai",Mumbai,"Sterling Cineplex Food Court, Fort",18.93835873,72.8330506,"Sterling Cineplex Food Court, Fort, Mumbai",Pizza,11 AM to 11 PM,600,2,"Cash', 'Credit Card', 'Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Mall Parking', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Air Conditioned",2.9,Average,155,134,1,-1
Saybeen Hotel,Dhaba,"Royal Building, Sector 3, Kandivali West, Mumbai",Mumbai,Kandivali West,19.219025,72.83393104,"Kandivali West, Mumbai","Chinese, North Indian","11 AM to 3 PM, 6 PM to 12 Midnight",400,1,"Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Delivery', 'Lunch', 'Debit Card', 'Air Conditioned', 'Indoor Seating', 'Table Reservation Not Required",2.9,Average,59,12,-1,-1
Pawan Koliwada,Dhaba,"9/28, Bhayandar Shopping Centre, Bhayandar, Mumbai",Mumbai,Bhayandar,19.30048719,72.84691125,"Bhayandar, Mumbai",North Indian,6 PM to 1 AM (Mon-Sun),350,1,"Cash', 'No Alcohol Available', 'Delivery', 'Dinner', 'Indoor Seating",2.9,Average,15,6,-1,-1
Melt,Kiosk,"Ground Floor, Vaswani Mansions, Opposite HR College, Churchgate, Mumbai",Mumbai,Churchgate,18.9300666,72.8272007,"Churchgate, Mumbai",Fast Food,8 A.M. to ,200,1,"Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Credit Card', 'Delivery', 'No Seating Available', 'Dinner', 'Digital Payments Accepted",2.9,Average,32,26,-1,-1
Bottoms Up,Food Court,"Inside Airport, Level 3, Domestic Departure, CSI Airport, Sahar Road, Vile Parle East, Mumbai",Mumbai,"Domestic Departure - L3, CSIA, Vile Parle East",19.096388,72.874529,"Domestic Departure - L3, CSIA, Vile Parle East, Mumbai",Finger Food,24 Hours,3500,4,"Lunch', 'Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Fullbar', 'Indoor Seating",2.9,Average,6,1,-1,-1
Bansi Vadapav,Quick Bites,"Shop 3, Chincholi Bunder Road, Malad West, Mumbai",Mumbai,Malad West,19.17902846,72.84234982,"Malad West, Mumbai",Street Food,10 AM to 10 PM,100,1,"Cash', 'Breakfast', 'Dinner', 'Delivery', 'No Seating Available', 'Lunch', 'No Alcohol Available', 'Takeaway Available', 'Serves Jain Food', 'Self Service', 'Pure Veg', 'Digital Payments Accepted",2.9,Average,39,10,-1,-1
Sbarro,Food Court,"Ground Floor, Sterling Cineplex Food Court, Fort, Mumbai",Mumbai,"Sterling Cineplex Food Court, Fort",18.93835873,72.8330506,"Sterling Cineplex Food Court, Fort, Mumbai",Pizza,11 AM to 11 PM,600,2,"Cash', 'Credit Card', 'Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Mall Parking', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Air Conditioned",2.9,Average,155,134,-1,-1
Smash Popcorn,Kiosk,"3rd Floor, Food Court, Growel's 101 Mall, Akurli Road, Kandivali East, Mumbai",Mumbai,"Growel's 101 Mall, Kandivali East",19.20308834,72.85961587,"Growel's 101 Mall, Kandivali East, Mumbai",Fast Food,11 AM to 11 PM,200,1,"Dinner', 'Lunch', 'Mall Parking', 'Takeaway Available', 'Cash', 'Air Conditioned', 'Valet Parking Available', 'Pure Veg', 'Indoor Seating",2.9,Average,4,2,-1,-1
Big Juicy,Food Truck,"I C Colony, Borivali West, Mumbai",Mumbai,Borivali West,19.25110765,72.8463205,"Borivali West, Mumbai","Fast Food, Beverages",4 PM to 12 Midnight,500,2,"Cash', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Takeaway Available', 'No Seating Available', 'Table Reservation Not Required",2.9,Average,4,2,-1,-1
Madras Diaries,Casual Dining,"1 & 2, Beach Queen CHS, JP Road, Versova, Andheri West, Mumbai",Mumbai,"Versova, Andheri West",19.142342,72.81092,"Versova, Andheri West, Mumbai","South Indian, Kerala",11 AM to 12 Midnight,500,2,"Dinner', 'Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Valet Parking Available', 'Indoor Seating', 'Air Conditioned', 'Serves Jain Food', 'Outdoor Seating', 'Free Wifi', 'Kid Friendly', 'Vegan Options",2.9,Average,4,10,-1,-1
Samadhan Sweets and Restaurant,Sweet Shop,"Near Kashi Vishveshwar Temple, TH Kataria Marg, Matunga West, Mumbai",Mumbai,Matunga West,19.0312891,72.84327988,"Matunga West, Mumbai","Mithai, Street Food",7 AM to 11 PM,150,1,"Cash', 'Breakfast', 'Takeaway Available', 'Indoor Seating', 'Desserts and Bakes",3,Average,29,227,-1,-1
KFC,Quick Bites,"TF-328, 3rd Floor, Food Court, Infinity Mall, Link Road, Malad West, Mumbai",Mumbai,"Infiniti Mall, Malad West",19.18489905,72.83346165,"Infiniti Mall, Malad West, Mumbai","Burger, Fast Food",11 AM to 11 PM,450,1,"Credit Card', 'Takeaway Available', 'Dinner', 'Cash', 'Lunch', 'Debit Card', 'Mall Parking', 'No Alcohol Available', 'Sodexo', 'Indoor Seating', 'Air Conditioned', 'Ticket Restaurant",3,Average,425,329,-1,-1
Subway,Quick Bites,"Food Court, 2nd Floor, Inorbit Mall, Link Road, Malad West, Mumbai",Mumbai,"Inorbit Mall, Malad West",19.17298286,72.83570264,"Inorbit Mall, Malad West, Mumbai","Fast Food, Healthy Food, Sandwich, Salad",9 AM to 11 PM,400,1,"No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Mall Parking', 'Delivery', 'Credit Card', 'Debit Card', 'Sodexo', 'Air Conditioned', 'Indoor Seating', 'Digital Payments Accepted",3,Average,447,128,1,-1
Subway,Quick Bites,"Sterling Cineplex Food Court, Sterling Cinema, Murzaban Road, Fort, Mumbai",Mumbai,"Sterling Cineplex Food Court, Fort",18.93833685,72.83303685,"Sterling Cineplex Food Court, Fort, Mumbai","Fast Food, Healthy Food, Sandwich, Salad",9 AM to 11 PM,400,1,"Takeaway Available', 'Lunch', 'Mall Parking', 'Delivery', 'Debit Card', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Cash', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Air Conditioned",3,Average,242,97,1,-1
Parsley - The Lounge,Lounge,"Behind Ashoka Restaurant, Station Road, Malad West, Mumbai",Mumbai,Malad West,19.18481767,72.84827515,"Malad West, Mumbai","Chinese, Fast Food, North Indian, Mughlai","12midnight to 1:30am, 3pm to 12midnight (Mon, Sat, Sun), 12midnight to 1:30am, 12noon to 12midnight (Tue-Fri)",1300,3,"Serves Alcohol', 'Cash', 'Lunch', 'Dinner', 'Wifi', 'Valet Parking Available', 'Live Music', 'Axis Bank - Dining Delights', 'Nightlife', 'Beer', 'Above 18 Only', 'LGBTQIA Friendly', 'Live Sports Screening', 'Wine', 'Table booking recommended', 'Smoking Area', 'Fullbar', 'Indoor Seating', 'Air Conditioned",3,Average,214,112,-1,-1
Hideout Lounge,Pub,"6th Floor, Hotel Aura, Link Road, Padma Nagar, Malad West, Mumbai",Mumbai,Malad West,19.19095815,72.83457108,"Malad West, Mumbai","Continental, Chinese, Italian, Mexican",1:30 PM to 1:30 AM,800,2,"Dinner', 'Takeaway Available', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Cash', 'Delivery', 'Credit Card', 'DJ', 'Live Entertainment', 'Wine', 'Live Music', 'Serves Cocktails', 'Above 18 Only', 'Air Conditioned', 'Smoking Area', 'Free Parking', 'Nightlife', 'Beer', 'Rooftop', 'Digital Payments Accepted', 'LGBTQIA Friendly",3,Average,12,9,-1,-1
